"DIM_LOAN_ID","GRADE","SUB_GRADE","TERM","LOAN_STATUS","PURPOSE","VERIFICATION_STATUS"
3129,"D","D2"," 60 months","Charged Off","other","Source Verified"
3130,"D","D2"," 60 months","Charged Off","other","Verified"
3131,"D","D2"," 60 months","Charged Off","small business","Not Verified"
3132,"D","D2"," 60 months","Charged Off","small business","Source Verified"
3133,"D","D2"," 60 months","Charged Off","small business","Verified"
3134,"D","D2"," 60 months","Charged Off","wedding","Source Verified"
3135,"D","D2"," 60 months","Current","Debt consolidation","Not Verified"
3136,"D","D2"," 60 months","Current","Debt consolidation","Source Verified"
3137,"D","D2"," 60 months","Current","Debt consolidation","Verified"
3138,"D","D2"," 60 months","Current","car","Source Verified"
3139,"D","D2"," 60 months","Current","credit card","Not Verified"
3140,"D","D2"," 60 months","Current","credit card","Source Verified"
3141,"D","D2"," 60 months","Current","credit card","Verified"
3142,"D","D2"," 60 months","Current","home improvement","Source Verified"
3143,"D","D2"," 60 months","Current","home improvement","Verified"
3144,"D","D2"," 60 months","Current","major purchase","Not Verified"
3145,"D","D2"," 60 months","Current","major purchase","Verified"
3146,"D","D2"," 60 months","Current","moving","Source Verified"
3147,"D","D2"," 60 months","Current","other","Not Verified"
3148,"D","D2"," 60 months","Current","other","Source Verified"
3149,"D","D2"," 60 months","Current","other","Verified"
3150,"D","D2"," 60 months","Current","small business","Source Verified"
3151,"D","D4"," 36 months","Fully Paid","car","Not Verified"
3152,"D","D4"," 36 months","Fully Paid","car","Source Verified"
3153,"D","D4"," 36 months","Fully Paid","credit card","Not Verified"
3154,"D","D4"," 36 months","Fully Paid","credit card","Source Verified"
3155,"D","D4"," 36 months","Fully Paid","credit card","Verified"
3156,"D","D4"," 36 months","Fully Paid","educational","Not Verified"
3157,"D","D4"," 36 months","Fully Paid","educational","Verified"
3158,"D","D4"," 36 months","Fully Paid","home improvement","Not Verified"
3159,"E","E1"," 60 months","Charged Off","other","Verified"
3160,"E","E1"," 60 months","Charged Off","small business","Source Verified"
3161,"E","E1"," 60 months","Charged Off","small business","Verified"
3162,"E","E1"," 60 months","Charged Off","vacation","Verified"
3163,"E","E1"," 60 months","Charged Off","wedding","Source Verified"
3164,"E","E1"," 60 months","Charged Off","wedding","Verified"
3165,"E","E1"," 60 months","Current","Debt consolidation","Not Verified"
3166,"E","E1"," 60 months","Current","Debt consolidation","Source Verified"
3167,"E","E1"," 60 months","Current","Debt consolidation","Verified"
3168,"E","E1"," 60 months","Current","car","Not Verified"
3169,"E","E1"," 60 months","Current","credit card","Source Verified"
3170,"E","E1"," 60 months","Current","credit card","Verified"
3171,"E","E1"," 60 months","Current","home improvement","Source Verified"
3172,"E","E1"," 60 months","Current","home improvement","Verified"
3173,"E","E1"," 60 months","Current","major purchase","Not Verified"
3174,"E","E1"," 60 months","Current","major purchase","Verified"
3175,"E","E1"," 60 months","Current","other","Source Verified"
3176,"E","E1"," 60 months","Current","other","Verified"
3177,"E","E1"," 60 months","Current","small business","Not Verified"
3178,"E","E1"," 60 months","Current","small business","Verified"
3179,"E","E1"," 60 months","Fully Paid","Debt consolidation","Not Verified"
3180,"E","E1"," 60 months","Fully Paid","Debt consolidation","Source Verified"
3181,"D","D1"," 36 months","Charged Off","Debt consolidation","Source Verified"
3182,"D","D1"," 36 months","Charged Off","Debt consolidation","Verified"
3183,"D","D1"," 36 months","Charged Off","car","Verified"
3184,"D","D1"," 36 months","Charged Off","credit card","Not Verified"
3185,"D","D1"," 36 months","Charged Off","credit card","Source Verified"
3186,"D","D1"," 36 months","Charged Off","credit card","Verified"
3187,"D","D1"," 36 months","Charged Off","educational","Not Verified"
3188,"D","D1"," 36 months","Charged Off","home improvement","Not Verified"
3189,"D","D1"," 36 months","Charged Off","home improvement","Source Verified"
3190,"D","D1"," 36 months","Charged Off","home improvement","Verified"
3191,"D","D1"," 36 months","Charged Off","major purchase","Not Verified"
3192,"D","D1"," 36 months","Charged Off","major purchase","Verified"
3193,"D","D1"," 36 months","Charged Off","medical","Not Verified"
3194,"D","D1"," 36 months","Charged Off","medical","Source Verified"
3195,"D","D1"," 36 months","Charged Off","medical","Verified"
3196,"D","D1"," 36 months","Charged Off","moving","Verified"
3197,"D","D1"," 36 months","Charged Off","other","Not Verified"
3198,"D","D1"," 36 months","Charged Off","other","Source Verified"
3199,"D","D1"," 36 months","Charged Off","other","Verified"
3200,"D","D1"," 36 months","Charged Off","small business","Not Verified"
3201,"D","D1"," 36 months","Charged Off","small business","Source Verified"
3202,"D","D1"," 36 months","Charged Off","small business","Verified"
3203,"D","D1"," 36 months","Charged Off","vacation","Verified"
3204,"D","D1"," 36 months","Charged Off","wedding","Not Verified"
3205,"D","D1"," 36 months","Fully Paid","Debt consolidation","Not Verified"
3206,"D","D2"," 60 months","Current","small business","Verified"
3207,"D","D2"," 60 months","Current","wedding","Not Verified"
3208,"D","D2"," 60 months","Current","wedding","Source Verified"
3209,"D","D2"," 60 months","Fully Paid","Debt consolidation","Not Verified"
3210,"D","D2"," 60 months","Fully Paid","Debt consolidation","Source Verified"
3211,"D","D2"," 60 months","Fully Paid","Debt consolidation","Verified"
3212,"D","D4"," 36 months","Fully Paid","home improvement","Source Verified"
3213,"D","D4"," 36 months","Fully Paid","home improvement","Verified"
3214,"D","D4"," 36 months","Fully Paid","house","Not Verified"
3215,"D","D4"," 36 months","Fully Paid","house","Source Verified"
3216,"D","D4"," 36 months","Fully Paid","major purchase","Not Verified"
3217,"D","D4"," 36 months","Fully Paid","major purchase","Source Verified"
3218,"D","D4"," 36 months","Fully Paid","major purchase","Verified"
3219,"D","D4"," 36 months","Fully Paid","medical","Not Verified"
3220,"D","D4"," 36 months","Fully Paid","medical","Source Verified"
3221,"D","D4"," 36 months","Fully Paid","medical","Verified"
3222,"D","D4"," 36 months","Fully Paid","moving","Not Verified"
3223,"D","D4"," 36 months","Fully Paid","moving","Source Verified"
3224,"D","D4"," 36 months","Fully Paid","moving","Verified"
3225,"D","D4"," 36 months","Fully Paid","other","Not Verified"
3226,"D","D4"," 36 months","Fully Paid","other","Source Verified"
3227,"D","D4"," 36 months","Fully Paid","other","Verified"
3228,"D","D4"," 36 months","Fully Paid","renewable_energy","Not Verified"
3229,"D","D4"," 36 months","Fully Paid","small business","Not Verified"
3230,"D","D4"," 36 months","Fully Paid","small business","Source Verified"
3231,"D","D4"," 36 months","Fully Paid","small business","Verified"
3232,"D","D4"," 36 months","Fully Paid","vacation","Source Verified"
3233,"D","D4"," 36 months","Fully Paid","vacation","Verified"
3234,"D","D4"," 36 months","Fully Paid","wedding","Not Verified"
3235,"E","E1"," 60 months","Fully Paid","Debt consolidation","Verified"
3236,"E","E1"," 60 months","Fully Paid","car","Not Verified"
3237,"E","E1"," 60 months","Fully Paid","car","Source Verified"
3238,"D","D2"," 60 months","Fully Paid","car","Not Verified"
3239,"D","D2"," 60 months","Fully Paid","car","Source Verified"
3240,"D","D2"," 60 months","Fully Paid","car","Verified"
3241,"D","D2"," 60 months","Fully Paid","credit card","Not Verified"
3242,"D","D2"," 60 months","Fully Paid","credit card","Source Verified"
3243,"D","D2"," 60 months","Fully Paid","credit card","Verified"
3244,"D","D4"," 36 months","Fully Paid","wedding","Source Verified"
3245,"D","D4"," 36 months","Fully Paid","wedding","Verified"
3246,"D","D4"," 60 months","Charged Off","Debt consolidation","Not Verified"
3247,"D","D4"," 60 months","Charged Off","Debt consolidation","Source Verified"
3248,"D","D4"," 60 months","Charged Off","Debt consolidation","Verified"
3249,"D","D4"," 60 months","Charged Off","car","Source Verified"
3250,"D","D4"," 60 months","Charged Off","credit card","Not Verified"
3251,"D","D4"," 60 months","Charged Off","credit card","Source Verified"
3252,"D","D4"," 60 months","Charged Off","credit card","Verified"
3253,"D","D4"," 60 months","Charged Off","educational","Not Verified"
3254,"D","D4"," 60 months","Charged Off","home improvement","Not Verified"
3255,"D","D4"," 60 months","Charged Off","home improvement","Source Verified"
3256,"D","D4"," 60 months","Charged Off","home improvement","Verified"
3257,"D","D4"," 60 months","Charged Off","house","Source Verified"
3258,"D","D4"," 60 months","Charged Off","major purchase","Source Verified"
3259,"D","D4"," 60 months","Charged Off","major purchase","Verified"
3260,"D","D4"," 60 months","Charged Off","medical","Not Verified"
3261,"D","D4"," 60 months","Charged Off","medical","Verified"
3262,"D","D4"," 60 months","Charged Off","other","Not Verified"
3263,"D","D4"," 60 months","Charged Off","other","Source Verified"
3264,"E","E1"," 60 months","Fully Paid","car","Verified"
3265,"E","E1"," 60 months","Fully Paid","credit card","Not Verified"
3266,"E","E1"," 60 months","Fully Paid","credit card","Source Verified"
3267,"E","E1"," 60 months","Fully Paid","credit card","Verified"
3268,"E","E1"," 60 months","Fully Paid","educational","Source Verified"
3269,"E","E1"," 60 months","Fully Paid","home improvement","Not Verified"
3270,"E","E1"," 60 months","Fully Paid","home improvement","Source Verified"
3271,"E","E1"," 60 months","Fully Paid","home improvement","Verified"
3272,"E","E1"," 60 months","Fully Paid","house","Not Verified"
3273,"E","E1"," 60 months","Fully Paid","major purchase","Not Verified"
3274,"E","E1"," 60 months","Fully Paid","major purchase","Source Verified"
3275,"E","E1"," 60 months","Fully Paid","major purchase","Verified"
3276,"E","E1"," 60 months","Fully Paid","medical","Not Verified"
3277,"E","E1"," 60 months","Fully Paid","medical","Source Verified"
3278,"E","E1"," 60 months","Fully Paid","moving","Not Verified"
3279,"E","E1"," 60 months","Fully Paid","moving","Source Verified"
3280,"E","E1"," 60 months","Fully Paid","other","Not Verified"
3281,"E","E1"," 60 months","Fully Paid","other","Source Verified"
3282,"E","E1"," 60 months","Fully Paid","other","Verified"
3283,"E","E1"," 60 months","Fully Paid","renewable_energy","Source Verified"
3284,"E","E1"," 60 months","Fully Paid","small business","Not Verified"
3285,"E","E1"," 60 months","Fully Paid","small business","Source Verified"
3286,"E","E1"," 60 months","Fully Paid","small business","Verified"
3287,"E","E1"," 60 months","Fully Paid","vacation","Not Verified"
3288,"E","E1"," 60 months","Fully Paid","wedding","Not Verified"
3289,"E","E1"," 60 months","Fully Paid","wedding","Source Verified"
3290,"E","E1"," 60 months","Fully Paid","wedding","Verified"
3291,"E","E2"," 36 months","Charged Off","Debt consolidation","Not Verified"
3292,"D","D1"," 36 months","Fully Paid","Debt consolidation","Source Verified"
3293,"D","D2"," 60 months","Fully Paid","home improvement","Not Verified"
3294,"D","D2"," 60 months","Fully Paid","home improvement","Source Verified"
3295,"D","D2"," 60 months","Fully Paid","home improvement","Verified"
3296,"D","D2"," 60 months","Fully Paid","house","Source Verified"
3297,"D","D2"," 60 months","Fully Paid","house","Verified"
3298,"D","D2"," 60 months","Fully Paid","major purchase","Not Verified"
3299,"D","D2"," 60 months","Fully Paid","major purchase","Source Verified"
3300,"D","D2"," 60 months","Fully Paid","major purchase","Verified"
3301,"D","D2"," 60 months","Fully Paid","medical","Not Verified"
3302,"D","D2"," 60 months","Fully Paid","medical","Source Verified"
3303,"D","D2"," 60 months","Fully Paid","medical","Verified"
3304,"D","D2"," 60 months","Fully Paid","moving","Not Verified"
3305,"D","D2"," 60 months","Fully Paid","moving","Source Verified"
3306,"D","D2"," 60 months","Fully Paid","moving","Verified"
3307,"D","D2"," 60 months","Fully Paid","other","Not Verified"
3308,"D","D2"," 60 months","Fully Paid","other","Source Verified"
3309,"D","D2"," 60 months","Fully Paid","other","Verified"
3310,"D","D2"," 60 months","Fully Paid","renewable_energy","Source Verified"
3311,"D","D2"," 60 months","Fully Paid","renewable_energy","Verified"
3312,"D","D2"," 60 months","Fully Paid","small business","Not Verified"
3313,"D","D2"," 60 months","Fully Paid","small business","Source Verified"
3314,"D","D2"," 60 months","Fully Paid","small business","Verified"
3315,"D","D2"," 60 months","Fully Paid","vacation","Source Verified"
3316,"D","D2"," 60 months","Fully Paid","wedding","Source Verified"
3317,"D","D2"," 60 months","Fully Paid","wedding","Verified"
3318,"D","D3"," 36 months","Charged Off","Debt consolidation","Not Verified"
3319,"D","D4"," 60 months","Charged Off","other","Verified"
3320,"D","D4"," 60 months","Charged Off","small business","Not Verified"
3321,"D","D4"," 60 months","Charged Off","small business","Source Verified"
3322,"D","D4"," 60 months","Charged Off","small business","Verified"
3323,"D","D4"," 60 months","Charged Off","wedding","Not Verified"
3324,"D","D4"," 60 months","Charged Off","wedding","Source Verified"
3325,"D","D4"," 60 months","Current","Debt consolidation","Not Verified"
3326,"D","D4"," 60 months","Current","Debt consolidation","Source Verified"
3327,"D","D4"," 60 months","Current","Debt consolidation","Verified"
3328,"D","D4"," 60 months","Current","car","Not Verified"
3329,"D","D4"," 60 months","Current","car","Source Verified"
3330,"D","D4"," 60 months","Current","car","Verified"
3331,"D","D4"," 60 months","Current","credit card","Not Verified"
3332,"D","D4"," 60 months","Current","credit card","Verified"
3333,"D","D4"," 60 months","Current","home improvement","Source Verified"
3334,"D","D4"," 60 months","Current","home improvement","Verified"
3335,"D","D4"," 60 months","Current","major purchase","Verified"
3336,"D","D4"," 60 months","Current","medical","Verified"
3337,"D","D4"," 60 months","Current","other","Not Verified"
3338,"D","D4"," 60 months","Current","other","Source Verified"
3339,"D","D4"," 60 months","Current","other","Verified"
